Row Labels,Category,Product,Segment
Currus,Urban,Currus UR-35,Regular
Currus,Urban,Currus UR-36,Regular
Currus,Urban,Currus UR-37,Regular
Currus,Urban,Currus UR-38,Regular
Currus,Urban,Currus UR-39,Regular
Currus,Urban,Currus UR-40,Regular
Currus,Urban,Currus UR-41,Regular
Currus,Urban,Currus UR-42,Regular
Currus,Urban,Currus UR-43,Regular
Currus,Youth,Currus YY-01,Youth
Currus,Youth,Currus YY-02,Youth
Currus,Youth,Currus YY-03,Youth
Currus,Youth,Currus YY-04,Youth
Currus,Youth,Currus YY-05,Youth
Fama,Mix,Fama MA-01,All Season
Fama,Mix,Fama MA-02,All Season
Fama,Rural,Fama RP-01,Productivity
Fama,Rural,Fama RP-02,Productivity
Fama,Rural,Fama RP-03,Productivity
Fama,Rural,Fama RP-04,Productivity
Fama,Rural,Fama RP-05,Productivity
Fama,Rural,Fama RP-06,Productivity
Fama,Rural,Fama RP-07,Productivity
Fama,Rural,Fama RP-08,Productivity
Fama,Rural,Fama RP-09,Productivity
Fama,Rural,Fama RP-10,Productivity
Fama,Urban,Fama UC-01,Convenience
Fama,Urban,Fama UC-02,Convenience
Fama,Urban,Fama UC-03,Convenience
Fama,Urban,Fama UC-04,Convenience
Fama,Urban,Fama UC-05,Convenience
Fama,Urban,Fama UE-00,Extreme
Fama,Urban,Fama UE-01,Extreme
Fama,Urban,Fama UE-02,Extreme
Fama,Urban,Fama UE-03,Extreme
Fama,Urban,Fama UE-04,Extreme
Fama,Urban,Fama UE-05,Extreme
Fama,Urban,Fama UE-06,Extreme
Fama,Urban,Fama UE-07,Extreme
Fama,Urban,Fama UE-08,Extreme
Fama,Urban,Fama UE-09,Extreme
Fama,Urban,Fama UE-10,Extreme
Fama,Urban,Fama UE-11,Extreme
Fama,Urban,Fama UE-12,Extreme
Fama,Urban,Fama UE-13,Extreme
Fama,Urban,Fama UE-14,Extreme
Fama,Urban,Fama UE-15,Extreme
Fama,Urban,Fama UE-16,Extreme
Fama,Urban,Fama UE-17,Extreme
Fama,Urban,Fama UE-18,Extreme
Fama,Urban,Fama UE-19,Extreme
Fama,Urban,Fama UE-20,Extreme
Fama,Urban,Fama UE-21,Extreme
Fama,Urban,Fama UE-22,Extreme
Fama,Urban,Fama UE-23,Extreme
Fama,Urban,Fama UE-24,Extreme
Fama,Urban,Fama UE-25,Extreme
Fama,Urban,Fama UE-26,Extreme
Fama,Urban,Fama UE-27,Extreme
Fama,Urban,Fama UE-28,Extreme
Fama,Urban,Fama UE-29,Extreme
Fama,Urban,Fama UE-30,Extreme
Fama,Urban,Fama UE-31,Extreme
Fama,Urban,Fama UE-32,Extreme
Fama,Urban,Fama UE-33,Extreme
Fama,Urban,Fama UE-34,Extreme
Fama,Urban,Fama UE-35,Extreme
Fama,Urban,Fama UE-36,Extreme
Fama,Urban,Fama UE-37,Extreme
Fama,Urban,Fama UE-38,Extreme
Fama,Urban,Fama UE-39,Extreme
Fama,Urban,Fama UE-40,Extreme
Fama,Urban,Fama UE-41,Extreme
Fama,Urban,Fama UE-42,Extreme
Fama,Urban,Fama UE-43,Extreme
Fama,Urban,Fama UE-44,Extreme
Fama,Urban,Fama UE-45,Extreme
Fama,Urban,Fama UE-46,Extreme
Fama,Urban,Fama UE-47,Extreme
Fama,Urban,Fama UE-48,Extreme
Fama,Urban,Fama UE-49,Extreme
Fama,Urban,Fama UE-50,Extreme
Fama,Urban,Fama UE-51,Extreme
Fama,Urban,Fama UE-52,Extreme
Fama,Urban,Fama UE-53,Extreme
Fama,Urban,Fama UE-54,Extreme
Fama,Urban,Fama UE-55,Extreme
Fama,Urban,Fama UE-56,Extreme
Fama,Urban,Fama UE-57,Extreme
Fama,Urban,Fama UE-58,Extreme
Fama,Urban,Fama UE-59,Extreme
Fama,Urban,Fama UE-60,Extreme
Fama,Urban,Fama UE-61,Extreme
Fama,Urban,Fama UE-62,Extreme
Fama,Urban,Fama UE-63,Extreme
Fama,Urban,Fama UE-64,Extreme
Fama,Urban,Fama UE-65,Extreme
Fama,Urban,Fama UE-66,Extreme
Fama,Urban,Fama UE-67,Extreme
Fama,Urban,Fama UE-68,Extreme
Fama,Urban,Fama UE-69,Extreme
Fama,Urban,Fama UE-70,Extreme
Fama,Urban,Fama UE-71,Extreme
Fama,Urban,Fama UE-72,Extreme
Fama,Urban,Fama UE-73,Extreme
Fama,Urban,Fama UE-74,Extreme
Fama,Urban,Fama UE-75,Extreme
Fama,Urban,Fama UE-76,Extreme
Fama,Urban,Fama UE-77,Extreme
Fama,Urban,Fama UE-78,Extreme
Fama,Urban,Fama UE-79,Extreme
Fama,Urban,Fama UE-80,Extreme
Fama,Urban,Fama UE-81,Extreme
Fama,Urban,Fama UE-82,Extreme
Fama,Urban,Fama UE-83,Extreme
Fama,Urban,Fama UE-84,Extreme
Fama,Urban,Fama UE-85,Extreme
Fama,Urban,Fama UE-86,Extreme
Fama,Urban,Fama UE-87,Extreme
Fama,Urban,Fama UE-88,Extreme
Fama,Urban,Fama UE-89,Extreme
Fama,Urban,Fama UE-90,Extreme
Fama,Urban,Fama UE-91,Extreme
Fama,Urban,Fama UE-92,Extreme
Fama,Urban,Fama UE-93,Extreme
Fama,Urban,Fama UE-94,Extreme
Fama,Urban,Fama UE-95,Extreme
Fama,Urban,Fama UE-96,Extreme
Fama,Urban,Fama UE-97,Extreme
Fama,Urban,Fama UE-98,Extreme
Fama,Urban,Fama UE-99,Extreme
Fama,Urban,Fama UM-01,Moderation
Fama,Urban,Fama UM-02,Moderation
Fama,Urban,Fama UM-03,Moderation
Fama,Urban,Fama UM-04,Moderation
Fama,Urban,Fama UM-05,Moderation
Fama,Urban,Fama UM-06,Moderation
Fama,Urban,Fama UR-01,Regular
Fama,Urban,Fama UR-02,Regular
Fama,Urban,Fama UR-03,Regular
Fama,Urban,Fama UR-04,Regular
Fama,Urban,Fama UR-05,Regular
Fama,Urban,Fama UR-06,Regular
Fama,Urban,Fama UR-07,Regular
Fama,Urban,Fama UR-08,Regular
Fama,Urban,Fama UR-09,Regular
Fama,Urban,Fama UR-10,Regular
Fama,Urban,Fama UR-11,Regular
Fama,Urban,Fama UR-12,Regular
Fama,Urban,Fama UR-13,Regular
Fama,Urban,Fama UR-14,Regular
Fama,Urban,Fama UR-15,Regular
Fama,Urban,Fama UR-16,Regular
Fama,Urban,Fama UR-17,Regular
Fama,Urban,Fama UR-18,Regular
Fama,Urban,Fama UR-19,Regular
Fama,Urban,Fama UR-20,Regular
Fama,Urban,Fama UR-21,Regular
Fama,Urban,Fama UR-22,Regular
Fama,Urban,Fama UR-23,Regular
Fama,Urban,Fama UR-24,Regular
Fama,Urban,Fama UR-25,Regular
Fama,Urban,Fama UR-26,Regular
Fama,Urban,Fama UR-27,Regular
Fama,Urban,Fama UR-28,Regular
Fama,Urban,Fama UR-29,Regular
Fama,Urban,Fama UR-30,Regular
Fama,Urban,Fama UR-31,Regular
Fama,Urban,Fama UR-32,Regular
Fama,Urban,Fama UR-33,Regular
Fama,Urban,Fama UR-34,Regular
Fama,Urban,Fama UR-35,Regular
Fama,Urban,Fama UR-36,Regular
Fama,Urban,Fama UR-37,Regular
Fama,Urban,Fama UR-38,Regular
Fama,Urban,Fama UR-39,Regular
Fama,Urban,Fama UR-40,Regular
Fama,Urban,Fama UR-41,Regular
Fama,Urban,Fama UR-42,Regular
Fama,Urban,Fama UR-43,Regular
Fama,Urban,Fama UR-44,Regular
Fama,Urban,Fama UR-45,Regular
Fama,Urban,Fama UR-46,Regular
Fama,Urban,Fama UR-47,Regular
Fama,Urban,Fama UR-48,Regular
Fama,Urban,Fama UR-49,Regular
Fama,Urban,Fama UR-50,Regular
Fama,Urban,Fama UR-51,Regular
Leo,Urban,Leo UC-01,Convenience
Leo,Urban,Leo UC-02,Convenience
Leo,Urban,Leo UC-03,Convenience
Leo,Urban,Leo UC-04,Convenience
Leo,Urban,Leo UC-05,Convenience
Leo,Urban,Leo UC-06,Convenience
Leo,Urban,Leo UC-07,Convenience
Leo,Urban,Leo UC-08,Convenience
Leo,Urban,Leo UC-09,Convenience
Leo,Urban,Leo UC-10,Convenience
Leo,Urban,Leo UC-11,Convenience
Leo,Urban,Leo UC-12,Convenience
Leo,Urban,Leo UC-13,Convenience
Leo,Urban,Leo UC-14,Convenience
Leo,Urban,Leo UC-15,Convenience
Leo,Urban,Leo UC-16,Convenience
Leo,Urban,Leo UC-17,Convenience
Leo,Urban,Leo UC-18,Convenience
Leo,Urban,Leo UC-19,Convenience
Leo,Urban,Leo UC-20,Convenience
Leo,Urban,Leo UC-21,Convenience
Leo,Urban,Leo UC-22,Convenience
Leo,Urban,Leo UC-23,Convenience
Leo,Urban,Leo UC-24,Convenience
Leo,Urban,Leo UC-25,Convenience
Leo,Urban,Leo UC-26,Convenience
Leo,Urban,Leo UM-01,Moderation
Leo,Urban,Leo UM-02,Moderation
Leo,Urban,Leo UM-03,Moderation
Leo,Urban,Leo UM-04,Moderation
Leo,Urban,Leo UM-05,Moderation
Leo,Urban,Leo UM-06,Moderation
Leo,Urban,Leo UM-07,Moderation
Leo,Urban,Leo UM-08,Moderation
Leo,Urban,Leo UM-09,Moderation
Leo,Urban,Leo UM-10,Moderation
Leo,Urban,Leo UM-11,Moderation
Leo,Urban,Leo UM-12,Moderation
Leo,Urban,Leo UM-13,Moderation
Leo,Urban,Leo UM-14,Moderation
Leo,Urban,Leo UM-15,Moderation
Leo,Urban,Leo UM-16,Moderation
Leo,Urban,Leo UM-17,Moderation
Leo,Urban,Leo UM-18,Moderation
Leo,Urban,Leo UM-19,Moderation
Natura,Mix,Natura MA-01,All Season
Natura,Mix,Natura MA-02,All Season
Natura,Mix,Natura MA-03,All Season
Natura,Mix,Natura MA-04,All Season
Natura,Mix,Natura MA-05,All Season
Natura,Mix,Natura MA-06,All Season
Natura,Mix,Natura MA-07,All Season
Natura,Mix,Natura MA-08,All Season
Natura,Mix,Natura MA-09,All Season
Natura,Mix,Natura MA-10,All Season
Natura,Mix,Natura MA-11,All Season
Natura,Mix,Natura MA-12,All Season
Natura,Mix,Natura MA-13,All Season
Natura,Mix,Natura MA-14,All Season
Natura,Mix,Natura MA-15,All Season
Natura,Mix,Natura MA-16,All Season
Natura,Mix,Natura MA-17,All Season
Natura,Mix,Natura MA-18,All Season
Natura,Mix,Natura MA-19,All Season
Natura,Rural,Natura RP-01,Productivity
Natura,Rural,Natura RP-02,Productivity
Natura,Rural,Natura RP-03,Productivity
Natura,Rural,Natura RP-04,Productivity
Natura,Rural,Natura RP-05,Productivity
Natura,Rural,Natura RP-06,Productivity
Natura,Rural,Natura RP-07,Productivity
Natura,Rural,Natura RP-08,Productivity
Natura,Rural,Natura RP-09,Productivity
Natura,Rural,Natura RP-10,Productivity
Natura,Rural,Natura RP-11,Productivity
Natura,Rural,Natura RP-12,Productivity
Natura,Rural,Natura RP-13,Productivity
Natura,Rural,Natura RP-14,Productivity
Natura,Rural,Natura RP-15,Productivity
Natura,Rural,Natura RP-16,Productivity
Natura,Rural,Natura RP-17,Productivity
Natura,Rural,Natura RP-18,Productivity
Natura,Rural,Natura RP-19,Productivity
Natura,Rural,Natura RP-20,Productivity
Natura,Rural,Natura RP-21,Productivity
Natura,Rural,Natura RP-22,Productivity
Natura,Rural,Natura RP-23,Productivity
Natura,Rural,Natura RP-24,Productivity
Natura,Rural,Natura RP-25,Productivity
Natura,Rural,Natura RP-26,Productivity
Natura,Rural,Natura RP-27,Productivity
Natura,Rural,Natura RP-28,Productivity
Natura,Rural,Natura RP-29,Productivity
Natura,Rural,Natura RP-30,Productivity
Natura,Rural,Natura RP-31,Productivity
Natura,Rural,Natura RP-32,Productivity
Natura,Rural,Natura RP-33,Productivity
Natura,Rural,Natura RP-34,Productivity
Natura,Rural,Natura RP-35,Productivity
Natura,Rural,Natura RP-36,Productivity
Natura,Rural,Natura RP-37,Productivity
Natura,Rural,Natura RP-38,Productivity
Natura,Rural,Natura RP-39,Productivity
Natura,Rural,Natura RP-40,Productivity
Natura,Rural,Natura RP-41,Productivity
Natura,Rural,Natura RP-42,Productivity
Natura,Rural,Natura RP-43,Productivity
Natura,Rural,Natura RP-44,Productivity
Natura,Rural,Natura RP-45,Productivity
Natura,Rural,Natura RP-46,Productivity
Natura,Rural,Natura RP-47,Productivity
Natura,Rural,Natura RP-48,Productivity
Natura,Rural,Natura RP-49,Productivity
Natura,Rural,Natura RP-50,Productivity
Natura,Rural,Natura RP-51,Productivity
Natura,Rural,Natura RP-52,Productivity
Natura,Rural,Natura RP-53,Productivity
Natura,Rural,Natura RP-54,Productivity
Natura,Rural,Natura RP-55,Productivity
Natura,Rural,Natura RP-56,Productivity
Natura,Rural,Natura RP-57,Productivity
Natura,Rural,Natura RP-58,Productivity
Natura,Rural,Natura RP-59,Productivity
Natura,Rural,Natura RP-60,Productivity
Natura,Rural,Natura RP-61,Productivity
Natura,Rural,Natura RP-62,Productivity
Natura,Rural,Natura RP-63,Productivity
Natura,Rural,Natura RP-64,Productivity
Natura,Rural,Natura RP-65,Productivity
Natura,Rural,Natura RP-66,Productivity
Natura,Rural,Natura RP-67,Productivity
Natura,Rural,Natura RP-68,Productivity
Natura,Rural,Natura RP-69,Productivity
Natura,Rural,Natura RP-70,Productivity
Natura,Rural,Natura RP-71,Productivity
Natura,Rural,Natura RP-72,Productivity
Natura,Rural,Natura RP-73,Productivity
Natura,Rural,Natura RP-74,Productivity
Natura,Rural,Natura RP-75,Productivity
Natura,Rural,Natura RP-76,Productivity
Natura,Rural,Natura RP-77,Productivity
Natura,Rural,Natura RP-78,Productivity
Natura,Rural,Natura RP-79,Productivity
Natura,Rural,Natura RP-80,Productivity
Natura,Rural,Natura RP-81,Productivity
Natura,Rural,Natura RP-82,Productivity
Natura,Rural,Natura RP-83,Productivity
Natura,Rural,Natura RP-84,Productivity
Natura,Rural,Natura RS-01,Select
Natura,Rural,Natura RS-02,Select
Natura,Rural,Natura RS-03,Select
Natura,Rural,Natura RS-04,Select
Natura,Rural,Natura RS-05,Select
Natura,Rural,Natura RS-06,Select
Natura,Rural,Natura RS-07,Select
Natura,Rural,Natura RS-08,Select
Natura,Rural,Natura RS-09,Select
Natura,Rural,Natura RS-10,Select
Natura,Rural,Natura RS-11,Select
Natura,Rural,Natura RS-12,Select
Natura,Rural,Natura RS-13,Select
Natura,Rural,Natura RS-14,Select
Natura,Rural,Natura RS-15,Select
Natura,Rural,Natura RS-16,Select
Natura,Rural,Natura RS-17,Select
Natura,Rural,Natura RS-18,Select
Natura,Rural,Natura RS-19,Select
Natura,Rural,Natura RS-20,Select
Natura,Urban,Natura UC-01,Convenience
Natura,Urban,Natura UC-02,Convenience
Natura,Urban,Natura UC-03,Convenience
Natura,Urban,Natura UC-04,Convenience
Natura,Urban,Natura UC-05,Convenience
Natura,Urban,Natura UC-06,Convenience
Natura,Urban,Natura UC-07,Convenience
Natura,Urban,Natura UC-08,Convenience
Natura,Urban,Natura UC-09,Convenience
Natura,Urban,Natura UC-10,Convenience
Natura,Urban,Natura UC-11,Convenience
Natura,Urban,Natura UC-12,Convenience
Natura,Urban,Natura UC-13,Convenience
Natura,Urban,Natura UC-14,Convenience
Natura,Urban,Natura UC-15,Convenience
Natura,Urban,Natura UC-16,Convenience
Natura,Urban,Natura UC-17,Convenience
Natura,Urban,Natura UC-18,Convenience
Natura,Urban,Natura UC-19,Convenience
Natura,Urban,Natura UC-20,Convenience
Natura,Urban,Natura UC-21,Convenience
Natura,Urban,Natura UC-22,Convenience
Natura,Urban,Natura UC-23,Convenience
Natura,Urban,Natura UC-24,Convenience
Natura,Urban,Natura UC-25,Convenience
Natura,Urban,Natura UC-26,Convenience
Natura,Urban,Natura UC-27,Convenience
Natura,Urban,Natura UC-28,Convenience
Natura,Urban,Natura UC-29,Convenience
Natura,Urban,Natura UC-30,Convenience
Natura,Urban,Natura UC-31,Convenience
Natura,Urban,Natura UC-32,Convenience
Natura,Urban,Natura UC-33,Convenience
Natura,Urban,Natura UC-34,Convenience
Natura,Urban,Natura UC-35,Convenience
Natura,Urban,Natura UC-36,Convenience
Natura,Urban,Natura UC-37,Convenience
Natura,Urban,Natura UC-38,Convenience
Natura,Urban,Natura UC-39,Convenience
Natura,Urban,Natura UC-40,Convenience
Natura,Urban,Natura UC-41,Convenience
Natura,Urban,Natura UC-42,Convenience
Natura,Urban,Natura UC-43,Convenience
Natura,Urban,Natura UC-44,Convenience
Natura,Urban,Natura UC-45,Convenience
Natura,Urban,Natura UC-46,Convenience
Natura,Urban,Natura UC-47,Convenience
Natura,Urban,Natura UC-48,Convenience
Natura,Urban,Natura UC-49,Convenience
Natura,Urban,Natura UC-50,Convenience
Natura,Urban,Natura UC-51,Convenience
Natura,Urban,Natura UC-52,Convenience
Natura,Urban,Natura UC-53,Convenience
Natura,Urban,Natura UC-54,Convenience
Natura,Urban,Natura UC-55,Convenience
Natura,Urban,Natura UC-56,Convenience
Natura,Urban,Natura UC-57,Convenience
Natura,Urban,Natura UC-58,Convenience
Natura,Urban,Natura UC-59,Convenience
Natura,Urban,Natura UC-60,Convenience
Natura,Urban,Natura UC-61,Convenience
Natura,Urban,Natura UC-62,Convenience
Natura,Urban,Natura UE-01,Extreme
Natura,Urban,Natura UE-02,Extreme
Natura,Urban,Natura UE-03,Extreme
Natura,Urban,Natura UE-04,Extreme
Natura,Urban,Natura UE-05,Extreme
Natura,Urban,Natura UE-06,Extreme
Natura,Urban,Natura UE-07,Extreme
Natura,Urban,Natura UE-08,Extreme
Natura,Urban,Natura UE-09,Extreme
Natura,Urban,Natura UE-10,Extreme
Natura,Urban,Natura UE-11,Extreme
Natura,Urban,Natura UE-12,Extreme
Natura,Urban,Natura UE-13,Extreme
Natura,Urban,Natura UE-14,Extreme
Natura,Urban,Natura UE-15,Extreme
Natura,Urban,Natura UE-16,Extreme
Natura,Urban,Natura UE-17,Extreme
Natura,Urban,Natura UE-18,Extreme
Natura,Urban,Natura UE-19,Extreme
Natura,Urban,Natura UE-20,Extreme
Natura,Urban,Natura UE-21,Extreme
Natura,Urban,Natura UE-22,Extreme
Natura,Urban,Natura UE-23,Extreme
Natura,Urban,Natura UE-24,Extreme
Natura,Urban,Natura UE-25,Extreme
Natura,Urban,Natura UE-26,Extreme
Natura,Urban,Natura UE-27,Extreme
Natura,Urban,Natura UE-28,Extreme
Natura,Urban,Natura UE-29,Extreme
Natura,Urban,Natura UE-30,Extreme
Natura,Urban,Natura UE-31,Extreme
Natura,Urban,Natura UE-32,Extreme
Natura,Urban,Natura UE-33,Extreme
Natura,Urban,Natura UE-34,Extreme
Natura,Urban,Natura UE-35,Extreme
Natura,Urban,Natura UE-36,Extreme
Natura,Urban,Natura UE-37,Extreme
Natura,Urban,Natura UE-38,Extreme
Natura,Urban,Natura UE-39,Extreme
Natura,Urban,Natura UE-40,Extreme
Natura,Urban,Natura UE-41,Extreme
Natura,Urban,Natura UE-42,Extreme
Natura,Urban,Natura UE-43,Extreme
Natura,Urban,Natura UE-44,Extreme
Natura,Urban,Natura UE-45,Extreme
Natura,Urban,Natura UE-46,Extreme
Natura,Urban,Natura UM-01,Moderation
Natura,Urban,Natura UM-02,Moderation
Natura,Urban,Natura UM-03,Moderation
Natura,Urban,Natura UM-04,Moderation
Natura,Urban,Natura UM-05,Moderation
Natura,Urban,Natura UM-06,Moderation
Natura,Urban,Natura UM-07,Moderation
Natura,Urban,Natura UM-08,Moderation
Natura,Urban,Natura UM-09,Moderation
Natura,Urban,Natura UM-10,Moderation
Natura,Urban,Natura UM-11,Moderation
Natura,Urban,Natura UM-12,Moderation
Natura,Urban,Natura UM-13,Moderation
Natura,Urban,Natura UM-14,Moderation
Natura,Urban,Natura UM-15,Moderation
Natura,Urban,Natura UM-16,Moderation
Natura,Urban,Natura UM-17,Moderation
Natura,Urban,Natura UM-18,Moderation
Natura,Urban,Natura UM-19,Moderation
Natura,Urban,Natura UM-20,Moderation
Natura,Urban,Natura UM-21,Moderation
Natura,Urban,Natura UM-22,Moderation
Natura,Urban,Natura UM-23,Moderation
Natura,Urban,Natura UM-24,Moderation
Natura,Urban,Natura UM-25,Moderation
Natura,Urban,Natura UM-26,Moderation
Natura,Urban,Natura UM-27,Moderation
Natura,Urban,Natura UM-28,Moderation
Natura,Urban,Natura UM-29,Moderation
Natura,Urban,Natura UM-30,Moderation
Natura,Urban,Natura UM-31,Moderation
Natura,Urban,Natura UM-32,Moderation
Natura,Urban,Natura UM-33,Moderation
Natura,Urban,Natura UM-34,Moderation
Natura,Urban,Natura UM-35,Moderation
Natura,Urban,Natura UM-36,Moderation
Natura,Urban,Natura UM-37,Moderation
Natura,Urban,Natura UM-38,Moderation
Natura,Urban,Natura UR-01,Regular
Natura,Urban,Natura UR-02,Regular
Natura,Urban,Natura UR-03,Regular
Natura,Urban,Natura UR-04,Regular
Natura,Urban,Natura UR-05,Regular
Natura,Urban,Natura UR-06,Regular
Natura,Urban,Natura UR-07,Regular
Natura,Urban,Natura UR-08,Regular
Natura,Urban,Natura UR-09,Regular
Natura,Urban,Natura UR-10,Regular
Natura,Urban,Natura UR-11,Regular
Natura,Urban,Natura UR-12,Regular
Natura,Urban,Natura UR-13,Regular
Natura,Urban,Natura UR-14,Regular
Natura,Urban,Natura UR-15,Regular
Natura,Urban,Natura UR-16,Regular
Natura,Urban,Natura UR-17,Regular
Natura,Urban,Natura UR-18,Regular
Natura,Urban,Natura UR-19,Regular
Natura,Urban,Natura UR-20,Regular
Natura,Urban,Natura UR-21,Regular
Natura,Urban,Natura UR-22,Regular
Natura,Urban,Natura UR-23,Regular
Natura,Urban,Natura UR-24,Regular
Natura,Urban,Natura UR-25,Regular
Natura,Urban,Natura UR-26,Regular
Natura,Urban,Natura UR-27,Regular
Natura,Urban,Natura UR-28,Regular
Natura,Urban,Natura UR-29,Regular
Natura,Urban,Natura UR-30,Regular
Natura,Urban,Natura UR-31,Regular
Natura,Urban,Natura UR-32,Regular
Natura,Urban,Natura UR-33,Regular
Natura,Urban,Natura UR-34,Regular
Natura,Urban,Natura UR-35,Regular
Natura,Urban,Natura UR-36,Regular
Natura,Urban,Natura UR-37,Regular
Natura,Youth,Natura YY-01,Youth
Natura,Youth,Natura YY-02,Youth
Natura,Youth,Natura YY-03,Youth
Natura,Youth,Natura YY-04,Youth
Natura,Youth,Natura YY-05,Youth
Natura,Youth,Natura YY-06,Youth
Natura,Youth,Natura YY-07,Youth
Natura,Youth,Natura YY-08,Youth
Natura,Youth,Natura YY-09,Youth
Natura,Youth,Natura YY-10,Youth
Natura,Youth,Natura YY-11,Youth
Natura,Youth,Natura YY-12,Youth
Natura,Youth,Natura YY-13,Youth
Natura,Youth,Natura YY-14,Youth
Natura,Youth,Natura YY-15,Youth
Natura,Youth,Natura YY-16,Youth
Natura,Youth,Natura YY-17,Youth
Natura,Youth,Natura YY-18,Youth
Natura,Youth,Natura YY-19,Youth
Natura,Youth,Natura YY-20,Youth
Natura,Youth,Natura YY-21,Youth
Natura,Youth,Natura YY-22,Youth
Natura,Youth,Natura YY-23,Youth
Natura,Youth,Natura YY-24,Youth
Natura,Youth,Natura YY-25,Youth
Natura,Youth,Natura YY-26,Youth
Natura,Youth,Natura YY-27,Youth
Palma,Urban,Palma UC-01,Convenience
Palma,Urban,Palma UC-02,Convenience
Palma,Urban,Palma UC-03,Convenience
Palma,Urban,Palma UC-04,Convenience
Palma,Urban,Palma UC-05,Convenience
Palma,Urban,Palma UC-06,Convenience
Palma,Urban,Palma UC-07,Convenience
Palma,Urban,Palma UC-08,Convenience
Palma,Urban,Palma UC-09,Convenience
Palma,Urban,Palma UC-10,Convenience
Palma,Urban,Palma UC-11,Convenience
Palma,Urban,Palma UC-12,Convenience
Palma,Urban,Palma UC-13,Convenience
Palma,Urban,Palma UC-14,Convenience
Palma,Urban,Palma UM-01,Moderation
Palma,Urban,Palma UM-02,Moderation
Pirum,Mix,Pirum MA-01,All Season
Pirum,Mix,Pirum MA-02,All Season
Pirum,Mix,Pirum MA-03,All Season
Pirum,Mix,Pirum MA-04,All Season
Pirum,Mix,Pirum MA-05,All Season
Pirum,Mix,Pirum MA-06,All Season
Pirum,Mix,Pirum MA-07,All Season
Pirum,Mix,Pirum MA-08,All Season
Pirum,Mix,Pirum MA-09,All Season
Pirum,Mix,Pirum MA-10,All Season
Pirum,Mix,Pirum MA-11,All Season
Pirum,Mix,Pirum MA-12,All Season
Pirum,Rural,Pirum RP-01,Productivity
Pirum,Rural,Pirum RP-02,Productivity
Pirum,Rural,Pirum RP-03,Productivity
Pirum,Rural,Pirum RP-04,Productivity
Pirum,Rural,Pirum RP-05,Productivity
Pirum,Rural,Pirum RP-06,Productivity
Pirum,Rural,Pirum RP-07,Productivity
Pirum,Rural,Pirum RP-08,Productivity
Pirum,Rural,Pirum RP-09,Productivity
Pirum,Rural,Pirum RP-10,Productivity
Pirum,Rural,Pirum RP-11,Productivity
Pirum,Rural,Pirum RP-12,Productivity
Pirum,Rural,Pirum RP-13,Productivity
Pirum,Rural,Pirum RP-14,Productivity
Pirum,Rural,Pirum RP-15,Productivity
Pirum,Rural,Pirum RP-16,Productivity
Pirum,Rural,Pirum RP-17,Productivity
Pirum,Rural,Pirum RP-18,Productivity
Pirum,Rural,Pirum RP-19,Productivity
Pirum,Rural,Pirum RP-20,Productivity
Pirum,Rural,Pirum RP-21,Productivity
Pirum,Rural,Pirum RP-22,Productivity
Pirum,Rural,Pirum RP-23,Productivity
Pirum,Rural,Pirum RP-24,Productivity
Pirum,Rural,Pirum RP-25,Productivity
Pirum,Rural,Pirum RP-26,Productivity
Pirum,Rural,Pirum RP-27,Productivity
Pirum,Rural,Pirum RP-28,Productivity
Pirum,Rural,Pirum RP-29,Productivity
Pirum,Rural,Pirum RP-30,Productivity
Pirum,Rural,Pirum RP-31,Productivity
Pirum,Rural,Pirum RP-32,Productivity
Pirum,Rural,Pirum RP-33,Productivity
Pirum,Rural,Pirum RP-34,Productivity
Pirum,Rural,Pirum RP-35,Productivity
Pirum,Rural,Pirum RP-36,Productivity
Pirum,Rural,Pirum RP-37,Productivity
Pirum,Rural,Pirum RP-38,Productivity
Pirum,Rural,Pirum RP-39,Productivity
Pirum,Rural,Pirum RP-40,Productivity
Pirum,Rural,Pirum RP-41,Productivity
Pirum,Rural,Pirum RP-42,Productivity
Pirum,Rural,Pirum RP-43,Productivity
Pirum,Rural,Pirum RP-44,Productivity
Pirum,Rural,Pirum RP-45,Productivity
Pirum,Rural,Pirum RP-46,Productivity
Pirum,Rural,Pirum RP-47,Productivity
Pirum,Rural,Pirum RP-48,Productivity
Pirum,Rural,Pirum RP-49,Productivity
Pirum,Rural,Pirum RP-50,Productivity
Pirum,Rural,Pirum RP-51,Productivity
Pirum,Rural,Pirum RP-52,Productivity
Pirum,Rural,Pirum RP-53,Productivity
Pirum,Rural,Pirum RP-54,Productivity
Pirum,Rural,Pirum RP-55,Productivity
Pirum,Rural,Pirum RP-56,Productivity
Pirum,Rural,Pirum RP-57,Productivity
Pirum,Rural,Pirum RP-58,Productivity
Pirum,Rural,Pirum RS-01,Select
Pirum,Rural,Pirum RS-02,Select
Pirum,Rural,Pirum RS-03,Select
Pirum,Rural,Pirum RS-04,Select
Pirum,Rural,Pirum RS-05,Select
Pirum,Rural,Pirum RS-06,Select
Pirum,Rural,Pirum RS-07,Select
Pirum,Rural,Pirum RS-08,Select
Pirum,Rural,Pirum RS-09,Select
Pirum,Rural,Pirum RS-10,Select
Pirum,Rural,Pirum RS-11,Select
Pirum,Urban,Pirum UC-01,Convenience
Pirum,Urban,Pirum UC-02,Convenience
Pirum,Urban,Pirum UC-03,Convenience
Pirum,Urban,Pirum UC-04,Convenience
Pirum,Urban,Pirum UC-05,Convenience
